exp_id	project_name	config_name	category	date	duration	HWAT	RHOO	HOIL	USG	nom_usg	inclination	WC	H	DPDX_FRIC	TIN	PMID	nom_usw	INCL	USW	nom_temp	nom_press	RHOW	HGAS	RHOG	DPDX	USL	HLIQ	PIN	nom_uso	USO
7028	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:04:57.001227Z		13.399010377987304	811.5176535792648	3.2911732279463717	2.5013678649655064	2.5	60	80.28078476754263	16.69018360593361	349.5623054630546	19.753946222364902	7.856449540138246	0.25	60	0.19958937717321137	19.75	8	998	83.30981639406639	47.55385721109849	2048.6842494588996	0.24861413319654665	16.69018360593361	8.059800363451243	0	0.04902475602333529
7029	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:04:57.990422Z		16.061198262946977	811.5498048746587	4.057227298620795	1.746499161122988	1.75	60	79.83327628593698	20.11842556156773	328.84705550954277	19.606202706694603	7.8607179162800325	0.25	60	0.20014612478478266	19.5	8	998	79.88157443843227	47.580857251220976	2292.7376057717697	0.2507051371259323	20.11842556156773	8.086524946212768	0	0.05055901234114964
7030	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:04:58.967978Z		21.234041237863245	811.5813829834759	5.3340354179346035	0.9999093003936744	1	60	79.92314051544042	26.568076655797782	390.3781522395534	19.535292300283906	7.863983227878809	0.25	60	0.20028103724025784	19.5	8.25	998	73.43192334420222	47.601512306270195	2854.7805547977064	0.25059205124899386	26.568076655797782	8.135806657999755	0	0.05031101400873603
7116	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:00.024352Z		7.74313651581974	810	0	6.011393392510575	6	60	100	7.74313651581974	605.6170457589053	20.091085918545723	7.778681871712209	0.25	60	0.2504736087445957	20	8	998	92.25686348418026	47.061930047702745	1631.001257101565	0.2504736087445957	7.74313651581974	7.943119413554669	0	0
7117	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:00.973315Z		10.783529440269794	810	0	4.001689655294547	4	60	100	10.783529440269794	430.0010974155555	19.88361434876919	7.815870336771011	0.25	60	0.25017210943957724	20	8	998	89.21647055973021	47.29716940227871	1702.7984232399178	0.25017210943957724	10.783529440269794	7.988935979485511	0	0
7118	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:02.007049Z		14.708117583109129	810	0	2.507238267165742	2.5	60	100	14.708117583109129	341.37440787109085	19.76313432335854	7.839453844308854	0.25	60	0.25023573060189386	19.75	8	998	85.29188241689087	47.446349237560085	1932.2375686375408	0.25023573060189386	14.708117583109129	8.033729072749614	0	0
7119	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:02.997275Z		18.383615105086037	810	0	1.753307905023973	1.75	60	100.00000000000001	18.383615105086037	282.29358774637694	19.63775549590588	7.833728474736212	0.25	60	0.24931629675612887	19.75	8	998	81.61638489491396	47.41013283979138	2169.7251131762946	0.24931629675612887	18.383615105086037	8.048705357313157	0	0
7120	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:03.998768Z		27.43822200569718	810	0	0.9970358935183734	1	60	100	27.43822200569718	233.27767886177207	19.64848714709282	7.855737357497216	0.25	60	0.2494933352805068	19.75	8	998	72.56177799430282	47.54935222858439	2852.811617365843	0.2494933352805068	27.43822200569718	8.12280618095398	0	0
7111	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:04.935120Z		0	812.7679635427892	12.184702368261464	6.00371775753737	6	60	0	12.184702368261464	529.1983298180858	20.052520508170126	7.811079570949078	0	60	0	20	8	998	87.81529763173853	47.266864933995485	1720.3275777539868	0.5000775102125566	12.184702368261464	7.989429638206959	0.5	0.5000775102125566
7037	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:06.069348Z		0	812.4672793848813	17.58122317860568	4.0020380158834055	4	60	0	17.58122317860568	393.59470762219735	19.976177094876768	7.818839027553797	0	60	0	20	8	998	82.41877682139432	47.3159481526943	1934.7599708663754	0.4994363634330034	17.58122317860568	8.009386557608844	0.5	0.4994363634330034
7038	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:07.269394Z		0	812.6241713149846	25.09523194879399	2.4980783209241	2.5	60	0	25.09523194879399	306.35525157067696	19.793270712792875	7.84052832171321	0	60	0	19.75	8	998	74.904768051206	47.45314595182908	2335.266947724462	0.5016161400990127	25.09523194879399	8.061241071492434	0.5	0.5016161400990127
7039	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:08.504217Z		0	812.6790704545379	31.800359773229644	1.7519097846369758	1.75	60	0	31.800359773229644	256.1746432967625	19.64855611503124	7.857388809829951	0	60	0	19.75	8	998	68.19964022677036	47.55979865546034	2720.0877038125423	0.4982476978886176	31.800359773229644	8.10524876883626	0.5	0.4982476978886176
7040	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:09.520088Z		0	812.6616961398721	42.696401279862734	0.9983781419545117	1	60	0	42.696401279862734	183.17958372570274	19.679927937984466	7.880280764460563	0	60	0	19.75	8.25	998	57.303598720137266	47.70460400367174	3353.5854530337597	0.5013279974918096	42.696401279862734	8.177308512926102	0.5	0.5013279974918096
7041	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:10.606185Z		2.9422300380559525	812.6552797497809	11.928298670112236	6.002830657331318	6	60	19.785645122623126	14.870528708168267	475.90446460535713	19.903784802258013	7.793676951169968	0	60	0.09870680824157452	20	8	998	85.12947129183173	47.15678292232075	1887.2711061390694	0.49888091912005467	14.870528708168267	7.982929178237913	0.5	0.40017411087848015
7042	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:11.603279Z		4.099767977038008	812.6829688985646	16.35756672687354	4.002951042749656	4	60	20.040577310660687	20.457334703911467	374.40363466858184	19.8539176979661	7.825057362824678	0	60	0.1000526099877456	19.75	8	998	79.54266529608853	47.355282854283786	2167.6747833788017	0.499250138540281	20.457334703911467	8.034757909625771	0.5	0.3991975285525354
7043	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:12.589293Z		5.588195085016899	812.7402525231244	22.597197778999735	2.501735743283457	2.5	60	19.82656446187471	28.18539286401654	340.7995304741503	19.712120062410833	7.847787378519774	0	60	0.0996032356762691	19.75	8	998	71.81460713598347	47.499063841564684	2659.4379116366763	0.5023726418553256	28.18539286401654	8.095259318619966	0.5	0.4027694061790565
7044	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:13.554876Z		6.998771114909184	812.7895984782278	28.242702965062765	1.750699004056037	1.75	60	19.859473241746826	35.241474079972	299.17760121434867	19.63813219368458	7.866526929885149	0	60	0.09961821277237944	19.75	8.25	998	64.758525920028	47.617602747681495	3098.089743018813	0.501615584460573	35.241474079972	8.14932816490531	0.5	0.4019973716881935
7051	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:14.511170Z		9.716106178530744	812.814664888233	39.02212503850761	1.0006781744214466	1	60	19.935286808549762	48.73823121703818	188.64051748127577	19.71425952732563	7.874218118131159	0	60	0.10055878302512271	19.75	8.25	998	51.26176878296182	47.66625412805046	3905.3477792883964	0.5044260661551931	48.73823121703818	8.213011854171754	0.5	0.4038672831300705
7046	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:15.452350Z		6.499309689622414	812.8492833380401	9.651711121508962	5.99058693690396	6	60	40.24086010181514	16.15102081113137	549.1210106684471	20.140588690638545	7.809000254809858	0.25	60	0.19973730329870765	20.25	8	998	83.84897918886863	47.253712011825236	2100.9789096534405	0.49635445861083405	16.15102081113137	8.018948433816433	0.25	0.2966171553121264
7047	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:16.404410Z		8.994933110884272	812.8136562854052	13.291754005016633	3.9974228571445343	4	60	40.360117518169154	22.286687115900925	462.6015762928671	20.0218968552351	7.841827557295562	0.25	60	0.20052716154502095	20	8	998	77.71331288409908	47.461364396428806	2453.2859011730134	0.49684484058984335	22.286687115900925	8.074754622727632	0.25	0.2963176790448224
7048	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:17.462068Z		12.424887779800285	812.9107018753887	18.602916374073764	2.5005489774169267	2.5	60	40.04436703990525	31.02780415387396	353.6839349924662	19.862794240117072	7.8641673681437965	0.25	60	0.19980434972097103	19.75	8.25	998	68.97219584612604	47.6026771039304	2966.255668121303	0.498957442683164	31.02780415387396	8.138578274816275	0.25	0.299153092962193
7049	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:18.408790Z		15.264103444343801	812.9651133646071	23.079245047331735	1.7501705311787945	1.75	60	39.808999591305124	38.34334849167548	342.11996843305224	19.83122046023607	7.88179314532876	0.25	60	0.2002518267269502	19.75	8.25	998	61.65665150832452	47.7141707200916	3474.459045536334	0.5030315475968106	38.34334849167548	8.194370564252138	0.25	0.30277972086986044
7050	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:19.342871Z		21.184908831118594	812.8976260994375	31.60410466693789	1.0002519486510608	1	60	40.13128381703624	52.78901349805618	231.61047352362584	19.971521231234075	7.880072165787221	0.25	60	0.2007411523797364	20	8.25	998	47.21098650194382	47.703284491903645	4393.996792838848	0.5002111402539263	52.78901349805618	8.26058711466193	0.25	0.29946998787418994
7052	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:20.404028Z		8.23966198701029	812.9922130453588	8.260670491909675	6.010468327177941	6	60	49.93633914672269	16.50033247891997	632.9337051218365	20.09440624058247	7.812949543923139	0.25	60	0.2492607881638401	20	8	998	83.49966752108003	47.278693635040206	2235.401254721837	0.4991571116806608	16.50033247891997	8.034090149641036	0.25	0.2498963235168207
7053	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:21.365507Z		11.447714960918534	813.035430880487	11.432035993052024	4.000359299840829	4	60	50.03426385168714	22.879750953970593	523.7704040686731	20.031614020764827	7.846007986694573	0.25	60	0.2502962249711927	20	8	998	77.12024904602941	47.487808120635194	2592.2241472872697	0.5002496403527136	22.879750953970593	8.087762601733207	0.25	0.24995341538152088
7054	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:22.342766Z		15.937720837433202	813.1669945810735	15.704787970636968	2.500363510290183	2.5	60	50.3680695298358	31.64250880807018	400.09497700708926	19.9124664324522	7.872927736461163	0.25	60	0.250357410976102	20	8.25	998	68.35749119192982	47.658091689758734	3108.910334911181	0.49705580005960204	31.64250880807018	8.155337477624418	0.25	0.24669838908350009
7055	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:23.312778Z		19.370764599373935	813.193796417564	19.27600908866746	1.7534506546026876	1.75	60	50.12259174785365	38.64677368804137	354.4000069522499	19.877729024589065	7.864385960251093	0.25	60	0.25003206538630324	20	8.25	998	61.35322631195863	47.60405983016432	3571.4067584680283	0.4988410548363356	38.64677368804137	8.186138268470764	0.25	0.24880898945003238
7112	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:24.280271Z		23.0618053759589	812.901294836104	23.265784312401472	1.0005046078368673	1	60	49.77985155518057	46.32758968836027	503.8860720969856	19.728304924368857	7.85561994022131	0.25	60	0.24940183973851862	19.75	8.25	998	53.67241031163973	47.548609493863914	4277.08672399159	0.5010096092031505	46.32758968836027	8.235684467941523	0.25	0.2516077694646319
7057	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:25.245019Z		9.932113094335763	812.5113729748131	6.645499209762693	6.003450903245359	6	60	59.91280838363106	16.577612304098476	651.2283688808398	20.31916418254375	7.9015908618271355	0.25	60	0.3001197328036143	20.25	8	998	83.42238769590152	47.83940315557373	2289.7091877220414	0.5009274993118347	16.577612304098476	8.12246877142787	0.25	0.2008077665082203
7058	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:26.218251Z		13.83590459826236	812.4904619421064	9.242122843208504	4.006515824566496	4	60	59.95271750738734	23.078027441470812	559.4819774028929	20.142244471907617	7.935561597526073	0.25	60	0.2994377078576414	20.25	8.25	998	76.92197255852919	48.05428844131092	2682.6262263221183	0.49945643885240876	23.078027441470812	8.18238732627034	0.25	0.20001873099476736
7059	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:27.194615Z		19.263009745062867	812.5079451063276	12.70815408356836	2.4994384555829745	2.5	60	60.25119963825719	31.97116382863121	458.0978415671598	20.075453475415706	7.961029961317777	0.25	60	0.3000183723537222	20	8.25	998	68.0288361713688	48.21539112331173	3244.531208787095	0.49794589013165824	31.97116382863121	8.250783255666494	0.25	0.19792751777793602
7060	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:28.163438Z		22.72322895758965	812.4766481275858	15.126119540932212	1.751876897964581	1.75	60	60.035984393435555	37.84934849852177	488.0996922429904	19.39578105777502	7.82199112099409	0.25	60	0.299730915284963	19.5	8.25	998	62.15065150147823	47.335887034960216	3705.585810610742	0.4992521040726636	37.84934849852177	8.147712041020394	0.25	0.19952118878770064
7061	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:29.195732Z		24.03969457049266	812.8740506957472	16.061846160939023	0.9994380466056612	1	60	59.94705971895559	40.10154073143177	474.2050368397222	19.461377018690108	7.848186728715897	0.25	60	0.2997798368443625	19.5	8.25	998	59.89845926856823	47.501589971165274	3859.4888099647637	0.5000742959701332	40.10154073143177	8.200077869325876	0.25	0.20029445912577074
7062	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:30.347048Z		11.226967589441239	812.0690124571323	2.789154824774101	5.99699027637278	6	60	80.1003819576711	14.016122414215312	843.2285335121212	20.267372617721556	7.881266581445932	0.5	60	0.4009511529783695	20.25	8	998	85.98387758578468	47.71083988759439	2335.5926362803325	0.5005608502469456	14.016122414215312	8.111130846887828	0	0.09960969726857621
7063	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:31.309428Z		14.105332553356906	812.0824171978235	3.610635693696301	4.000086271053364	4	60	79.61931494036814	17.715968247053198	682.3963423722573	20.132903020679954	7.895646920800208	0.5	60	0.3999585667225312	20.25	8.25	998	82.2840317529468	47.80180416221379	2460.9783306547292	0.502338618489854	17.715968247053198	8.133732612639665	0	0.10238005176732269
7064	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:32.250876Z		18.09731927855801	812.1792824657261	4.6616797136134265	2.5026182677716613	2.5	60	79.51720233733944	22.758998992171463	574.2271564605553	20.018587515354156	7.921475511431694	0.5	60	0.3994364819424855	20	8.25	998	77.24100100782854	47.96518549511232	2744.198157386169	0.5023271319933238	22.758998992171463	8.184735723257065	0	0.10289065005083833
7065	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:33.213764Z		21.83428374976593	812.09363739267	5.669371279512052	1.7506520907451968	1.75	60	79.38684413589053	27.503655029278047	529.7757173304622	19.957004437446592	7.9328772082030765	0.5	60	0.399497196002783	20	8.25	998	72.49634497072195	48.037308068209384	3067.0477487985154	0.503228463546105	27.503655029278047	8.223189133673907	0	0.10373126754332194
7066	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:34.241846Z		29.66467809061676	812.1159226307273	7.515424108058738	0.9996800316115255	1	60	79.78643504555382	37.18010219867559	471.800433454448	20.07232942253351	7.934943033665418	0.5	60	0.4006312208876034	20	8.25	998	62.81989780132441	48.05037565375397	3760.6051763796863	0.5021294918852612	37.18010219867559	8.280551611751317	0	0.10149827099765789
7067	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:35.196919Z		10.860514010571917	810	0	6.004946390486073	6	60	100	10.860514010571917	834.8857327805931	20.1728570574522	7.870251876175405	0.5	60	0.49982241740289873	20.25	8	998	89.13948598942808	47.64116526793514	2116.5061128906414	0.49982241740289873	10.860514010571917	8.090775934159755	0	0
7068	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:36.121637Z		14.993080969423785	810	0	4.007132500360528	4	60	100	14.993080969423785	624.1662764002988	20.13173074930906	7.90092021664977	0.5	60	0.5002338855611781	20.25	8.25	998	85.00691903057621	47.83516092243979	2240.849993402622	0.5002338855611781	14.993080969423785	8.125220304995775	0	0
7069	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:37.132538Z		20.48043581476234	810	0	2.5011897716189706	2.5	60	100	20.48043581476234	494.894934592302	20.00410665780306	7.916665919899939	0.5	60	0.49971746923547655	20	8.25	998	79.51956418523766	47.93476194291906	2555.2086030546357	0.49971746923547655	20.48043581476234	8.167078742325305	0	0
7070	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:38.074641Z		25.811586380612	810	0	1.7490076367521161	1.75	60	100	25.811586380612	425.5552251671884	19.863972631990908	7.924710120528935	0.5	60	0.4991332164530878	19.75	8.25	998	74.188413619388	47.98564633841784	2916.4922541767214	0.4991332164530878	25.811586380612	8.204932961076498	0	0
7071	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:39.031753Z		36.951812626935556	810	0	0.9999984284691431	1	60	100	36.951812626935556	322.95590368411285	20.0036011081934	7.93582966080308	0.5	60	0.49941893135089954	20	8.25	998	63.048187373064444	48.05598410237596	3713.4024401144466	0.49941893135089954	36.951812626935556	8.278221546769142	0	0
7072	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:40.198680Z		0	811.3776946155726	17.260791988175214	6.007824688202477	6	60	0	17.260791988175214	868.9561784352261	20.656518175005914	7.8838840097785	0	60	0	20.75	8.25	998	82.73920801182479	47.72739669225488	2392.251156381903	1.0006602569765912	17.260791988175214	8.15733169811964	1	1.0006602569765912
7073	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:41.234964Z		0	811.8517171736062	23.93669612369013	3.9964003327664246	4	60	0	23.93669612369013	658.9458002469769	20.37235096305609	7.893085742086173	0	60	0	20.25	8.25	998	76.06330387630987	47.7856031701403	2614.951563191235	1.0000902312962157	23.93669612369013	8.165142639398574	1	1.0000902312962157
7074	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:42.166258Z		0	812.1994400799276	33.177114836865684	2.5014699291700926	2.5	60	0	33.177114836865684	520.4884345268647	20.074732475578784	7.907904130131007	0	60	0	20	8.25	998	66.82288516313432	47.8793383655567	3075.3944464494366	1.000872062920445	33.177114836865684	8.202032831728458	1	1.000872062920445
7075	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:43.071598Z		0	812.4689946714044	39.980957240385024	1.7542080514802372	1.75	60	0	39.980957240385024	449.0645772676935	19.97744160979986	7.9067358411848545	0	60	0	20	8.25	998	60.019042759614976	47.87194823699892	3444.4650685410875	0.9982552566959582	39.980957240385024	8.228070964187383	1	0.9982552566959582
7076	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:44.062898Z		0	812.5160198609531	52.171040072916576	1.0007364587524035	1	60	0	52.171040072916576	369.80022379973207	20.02124219089746	7.879911511600018	0	60	0	20	8.25	998	47.828959927083424	47.70226825777708	4153.796951032561	1.000821195356372	52.171040072916576	8.254036283642055	1	1.000821195356372
7077	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:45.021162Z		3.995826530825562	812.4711683088541	16.019453755676075	6.0085570026023	6	60	19.963879963851213	20.015280286501575	829.8509156646758	20.142202231585976	7.844980187058448	0.25	60	0.19967590144206077	20.25	8.25	998	79.98471971349842	47.481306671256924	2593.6766602246976	1.0001858446535234	20.015280286501575	8.134710979133843	0.75	0.8005099432114627
7078	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:46.052112Z		5.366114820036521	812.6363791793585	21.257611969716343	4.002045983974715	4	60	20.15538569191546	26.62372678975294	660.3196131434911	19.980261348783973	7.865330439418554	0.25	60	0.2007246735641206	20	8.25	998	73.37627321024706	47.610034227586006	2874.9382009774904	0.9958860457065499	26.62372678975294	8.157013932555913	0.75	0.7951613721424293
7079	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:47.041826Z		7.32694246991528	812.6762143842876	29.129805496800778	2.499620947948118	2.5	60	20.097630421135204	36.456747966715966	537.1373264326221	19.858189517259596	7.891143876969814	0.25	60	0.20045767790352506	19.75	8.25	998	63.543252033284034	47.77331970816025	3420.8446657653585	0.9974194653948778	36.456747966715966	8.212881388783455	0.75	0.7969617874913527
7080	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:47.948879Z		8.866087584791957	812.6789810237289	35.23675766579486	1.7509294044592605	1.75	60	20.10320997299822	44.102845250586746	449.7821232021729	19.735183432102204	7.90085069862008	0.25	60	0.20056097888613986	19.75	8.25	998	55.897154749413254	47.83472117919118	3853.4991476646333	0.9976564894637469	44.102845250586746	8.25371154358983	0.75	0.797095510577607
7081	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:48.859487Z		11.16095523697629	812.6094744072855	44.49275983505502	0.998999182568317	1	60	20.054286084102248	55.65371507203134	326.0347686846044	19.68219058662653	7.869174600780011	0.25	60	0.2000095712588778	19.75	8.25	998	44.34628492796866	47.634350854694034	4513.584730828967	0.9973407700483168	55.65371507203134	8.275387540489437	0.75	0.7973311987894389
7082	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:49.993915Z		8.535682245039965	812.6320245480538	12.714228098275663	6.001283203080919	6	60	40.168085921948155	21.249910343315694	974.7714260505566	20.125280827581882	7.8528413928449154	0.5	60	0.39958673409086404	20.25	8.25	998	78.75008965668431	47.531033514579796	2891.421162348259	0.994786594679451	21.249910343315694	8.16257595026493	0.5	0.5951998605885869
7083	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:50.996279Z		11.400209745961373	812.5445149147511	17.13540955622146	4.0038101424576045	4	60	39.9508054310541	28.535619302182894	810.1619928272635	19.976188188493254	7.879116970658302	0.5	60	0.40003261808826396	20	8.25	998	71.4643806978171	47.697242309596156	3245.5203269530425	1.0013130242859014	28.535619302182894	8.198251209646461	0.5	0.6012804061976376
7084	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:52.039558Z		15.657389868269753	812.5956075653435	23.421949742560898	2.4986886126490573	2.5	60	40.06564600168008	39.07933961083061	629.4457157075299	19.816692861318586	7.909208337515592	0.5	60	0.39984659071827544	19.75	8.25	998	60.92066038916939	47.88758825978863	3816.6278376758087	0.9979786441020034	39.07933961083061	8.259899016708134	0.5	0.598132053383728
7085	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:53.022326Z		19.03020479147202	812.597865512967	28.54493886514624	1.7486923596506703	1.75	60	40.000309676048104	47.57514365661831	548.7022045371291	19.592770746648313	7.906850945979356	0.5	60	0.3995188151611792	19.5	8.25	998	52.42485634338169	47.872676343887015	4339.764873165498	0.9987893053748236	47.57514365661831	8.291957816779615	0.5	0.5992704902136443
7086	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:54.141917Z		24.977527991640557	812.5207567548753	37.43963764749231	0.9982506629039862	1	60	40.01708141643118	62.41716563913257	313.0252263912962	19.588174147307875	7.909132110536097	0.5	60	0.399722856624266	19.5	8.25	998	37.58283436086743	47.887106078407136	5160.1172564114195	0.99888058418008	62.41716563913257	8.356998989999294	0.5	0.599157727555814
7087	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:55.071463Z		10.806474956616398	812.6150956565141	10.69310545594314	6.000664697514937	6	60	50.263655146979225	21.49958041255952	1037.4126221835184	20.205826475918293	7.858029160648584	0.5	60	0.4997151669591311	20.25	8.25	998	78.50041958744048	47.56384925859869	3006.723076518132	0.9941878788915798	21.49958041255952	8.172913913786413	0.5	0.4944727119324487
7088	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:56.019183Z		14.464400546787253	812.5500085267424	14.463176028532537	3.993915970506157	4	60	50.00211652409172	28.927576575319886	862.9461201353383	20.14971830099821	7.885218763291837	0.5	60	0.5001255156175832	20.25	8.25	998	71.07242342468011	47.73583980907885	3372.8629001267377	1.0002086919193025	28.927576575319886	8.210104413986205	0.5	0.5000831763017194
7089	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:57.007050Z		19.85726741879204	812.583670914322	19.876132036570432	2.4983882649668563	2.5	60	49.97626100706587	39.733399455362495	664.5690069144111	19.92137882560492	7.914596426069737	0.5	60	0.49990211674692286	20	8.25	998	60.266600544637505	47.92167115274673	3961.354117530375	1.0002791458853724	39.733399455362495	8.276184309005737	0.5	0.5003770291384495
7090	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:58.014581Z		24.160502791254586	812.5477496054768	24.35650740435786	1.7495284313158006	1.75	60	49.79800423365639	48.51701019561231	547.7101097991249	19.787801897525785	7.914688164114952	0.5	60	0.5003519068360561	19.75	8.25	998	51.48298980438769	47.922251450925536	4481.914478670537	1.0047629709985229	48.51701019561231	8.310763792157175	0.5	0.5044110641624668
7091	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:05:58.942631Z		31.4471656295901	812.5168471319973	31.634220576363415	0.9973995531251832	1	60	49.851735228072904	63.08138620595341	335.65014906953456	19.74479076623917	7.914588097333907	0.5	60	0.5000961459882711	19.75	8.25	998	36.91861379404659	47.92161846849537	5329.1892675872805	1.0031669784418116	63.08138620595341	8.374774379551411	0.5	0.5030708324535405
7092	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:06:00.159756Z		13.141011891143897	812.5335376255214	8.839046412036051	5.996058913437937	6	60	59.786064758721466	21.98005830317995	1125.475296124676	20.11381657153368	7.868953514903784	0.5	60	0.5998173272012858	20	8.25	998	78.01994169682006	47.632952353875375	3163.6535050597627	1.0032728021520863	21.98005830317995	8.195381026178598	0.5	0.4034554749508005
7093	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:06:01.108635Z		17.758066636179528	812.5248228996992	11.795902792010839	3.998851758245101	4	60	60.08690872922406	29.55396942819037	932.5168033312548	20.05495470792055	7.8918657566905015	0.5	60	0.5999444557700623	20	8.25	998	70.44603057180963	47.77788603052144	3535.8564828198014	0.9984611764164053	29.55396942819037	8.22845370838046	0.5	0.39851672064634297
7094	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:06:02.162093Z		23.96577235981476	812.6223119835555	15.899790015138358	2.5004362011528594	2.5	60	60.11647881549027	39.865562374953264	749.5563107161543	19.936951207816602	7.921739811927081	0.5	60	0.5995805728242551	20	8.25	998	60.134437625046736	47.966857354325946	4120.749788288962	0.9973647569487397	39.865562374953264	8.292116734802722	0.5	0.3977841841244846
7095	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:06:03.194830Z		25.35326877126805	812.7262035740912	16.76339764155465	1.746028760367682	1.75	60	60.197710148182715	42.11666641282286	848.1379189454974	19.60628860026598	7.851794661611318	0.5	60	0.5999340330318741	19.5	8.25	998	57.88333358717714	47.524412311488554	4385.053374368214	0.9966060694918065	42.11666641282286	8.245735640168188	0.5	0.39667203645993243
7096	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:06:04.235852Z		31.634165149578553	812.7557338075339	21.113633436239297	0.9989005503561745	1	60	59.972484156113936	52.74779858581783	614.8677765446664	19.615452422499654	7.860434080004692	0.5	60	0.5998078900154018	19.5	8.25	998	47.25220141418217	47.57906181647768	4940.981059025654	1.0001384775959026	52.74779858581783	8.304154805541037	0.5	0.4003305875805009
7097	Multiflow (IFE)	MF_C3b_60	0	2024-10-11T13:06:05.218487Z		14.0832014925031	813.0654943090677	3.520849212914303	6.002697599545701	6	60	79.99977805204347	17.604050705417492	1309.1517559574345	20.176525972783566	7.8481639300882815	0.75	60	0.7998366371507738	20.25	8.25	998	82.39594929458251	47.50144575616643	3078.03059902974	0.9997985702290875	17.604050705417492	8.181979490309955	0.25	0.19996193307831364
